40000 1700945427
40000 1700945428
40014 1700945429
40004 1700945430
40010 1700945431
40009 1700945432
40004 1700945433
40007 1700945434
40011 1700945435
40006 1700945436
40013 1700945437
40011 1700945438
40010 1700945439
40008 1700945440
40009 1700945441
40010 1700945442
40009 1700945443
40010 1700945444
40007 1700945445
40009 1700945446
40012 1700945447
40012 1700945448
40008 1700945449
40007 1700945450
40008 1700945451
40008 1700945452
40009 1700945453
40011 1700945454
40006 1700945455
40008 1700945456
40011 1700945457
40017 1700945458
40006 1700945459
40011 1700945460
40006 1700945461
40007 1700945462
40007 1700945463
40010 1700945464
40012 1700945465
40010 1700945466
40005 1700945467
40008 1700945468
40009 1700945469
40009 1700945470
40004 1700945471
40002 1700945472
40006 1700945473
40008 1700945474
40005 1700945475
40015 1700945476
40013 1700945477
40010 1700945478
40009 1700945479
40011 1700945480
40009 1700945481
40008 1700945482
40006 1700945483
40013 1700945484
40010 1700945485
1960 1700945486
40010 1700945486
40009 1700945487
40010 1700945488
40005 1700945489
40011 1700945490
40008 1700945491
40010 1700945492
40008 1700945493
40007 1700945494
40010 1700945495
40005 1700945496
40010 1700945497
40013 1700945498
40006 1700945499
40004 1700945500
40007 1700945501
40006 1700945502
40015 1700945503
40003 1700945504
40006 1700945505
40012 1700945506
40006 1700945507
40009 1700945508
40011 1700945509
40012 1700945510
40006 1700945511
40004 1700945512
40012 1700945513
40013 1700945514
40010 1700945515
40007 1700945516
40007 1700945517
40007 1700945518
40007 1700945519
40011 1700945520
40013 1700945521
40007 1700945522
40006 1700945523
40014 1700945524
40008 1700945525
40008 1700945526
40006 1700945527
40006 1700945528
40010 1700945529
40007 1700945530
40007 1700945532
40010 1700945533
40014 1700945534
40008 1700945535
40006 1700945536
40007 1700945537
40002 1700945538
40005 1700945539
40011 1700945540
40008 1700945541
40010 1700945542
40007 1700945543
40010 1700945544
40008 1700945545
40010 1700945546
40009 1700945547
40005 1700945548
40012 1700945549
40008 1700945550
40017 1700945551
40013 1700945552
40007 1700945553
40008 1700945554
40004 1700945555
40008 1700945556
40007 1700945557
40008 1700945558
40007 1700945559
40010 1700945560
40007 1700945561
40009 1700945562
40006 1700945563
40016 1700945564
40008 1700945565
40010 1700945566
40009 1700945567
40008 1700945568
40007 1700945569
40009 1700945570
40008 1700945571
40007 1700945572
40012 1700945573
40006 1700945574
40011 1700945575
40009 1700945576
40010 1700945577
40009 1700945578
40009 1700945579
40007 1700945580
40016 1700945581
40007 1700945582
40012 1700945583
40012 1700945584
40004 1700945585
40008 1700945586
5280 1700945586
40007 1700945587
40004 1700945588
8260 1700945589
40008 1700945589
40011 1700945590
40011 1700945591
40012 1700945592
40011 1700945593
40011 1700945594
40006 1700945595
40006 1700945596
40014 1700945597
40009 1700945598
40006 1700945599
40007 1700945600
40012 1700945601
40012 1700945602
40013 1700945603
40008 1700945604
40005 1700945605
40007 1700945606
40007 1700945607
40007 1700945608
40006 1700945609
40011 1700945610
40006 1700945611
40008 1700945612
40007 1700945613
40004 1700945614
700 1700945614
40016 1700945615
40011 1700945616
40014 1700945617
40007 1700945618
40017 1700945619
40009 1700945620
40007 1700945621
40011 1700945622
40007 1700945623
40010 1700945624
40008 1700945625
40009 1700945626
40007 1700945627
40006 1700945628
40013 1700945629
40006 1700945630
40008 1700945631
40012 1700945632
40011 1700945633
40008 1700945634
40016 1700945635
40010 1700945636
40010 1700945637
40008 1700945638
40011 1700945639
40010 1700945640
40005 1700945641
40008 1700945642
40003 1700945643
40013 1700945644
40005 1700945645
40012 1700945646
40011 1700945647
40004 1700945648
40009 1700945649
40005 1700945650
40010 1700945651
40006 1700945652
40009 1700945653
40012 1700945654
40008 1700945655
40002 1700945656
40010 1700945657
40007 1700945658
40007 1700945659
40007 1700945660
40016 1700945661
40011 1700945662
40013 1700945663
40012 1700945664
40010 1700945665
40012 1700945666
40008 1700945667
40006 1700945668
40010 1700945669
40005 1700945670
40010 1700945671
40009 1700945672
40010 1700945673
40005 1700945674
40006 1700945675
40012 1700945676
40006 1700945677
40009 1700945678
40005 1700945679
40009 1700945680
40010 1700945681
40008 1700945682
40011 1700945683
40007 1700945684
40007 1700945685
40006 1700945686
40006 1700945687
40007 1700945688
40008 1700945689
40006 1700945690
40007 1700945691
40007 1700945692
40012 1700945693
40015 1700945694
40009 1700945695
40012 1700945696
40012 1700945697
40002 1700945698
40010 1700945699
40007 1700945700
40005 1700945701
40011 1700945702
40007 1700945703
40016 1700945704
40007 1700945705
40012 1700945706
40005 1700945707
40004 1700945708
40010 1700945709
40007 1700945710
40010 1700945711
40011 1700945712
40003 1700945713
40009 1700945714
40013 1700945715
40006 1700945716
40011 1700945717
40007 1700945718
40006 1700945719
3620 1700945720
40004 1700945720
40009 1700945721
40009 1700945722
40009 1700945723
40005 1700945724
40010 1700945725
40009 1700945726
40010 1700945727
40008 1700945728
40005 1700945729
40009 1700945730
40007 1700945731
40016 1700945732
40009 1700945733
40011 1700945734
40008 1700945735
40005 1700945736
40007 1700945737
40009 1700945738
40012 1700945739
40004 1700945740
40005 1700945741
40004 1700945742
40008 1700945743
40011 1700945744
40006 1700945745
40010 1700945746
40009 1700945747
40007 1700945748
40005 1700945749
40003 1700945750
40008 1700945751
40007 1700945752
40008 1700945753
40009 1700945754
3180 1700945754
40009 1700945755
40008 1700945756
40008 1700945757
40010 1700945758
40007 1700945759
40012 1700945760
40018 1700945761
40007 1700945762
40011 1700945763
40008 1700945764
40009 1700945765
40012 1700945766
40007 1700945767
40004 1700945768
40009 1700945769
40005 1700945770
40006 1700945771
40006 1700945772
40007 1700945773
40005 1700945774
40008 1700945775
40007 1700945776
40007 1700945777
40006 1700945778
40007 1700945779
40002 1700945780
40015 1700945781
40012 1700945782
40009 1700945783
40012 1700945784
40010 1700945785
40012 1700945786
1160 1700945787
40010 1700945787
40008 1700945788
40011 1700945789
40008 1700945790
40011 1700945791
40006 1700945792
40011 1700945793
40006 1700945794
40007 1700945795
40008 1700945796
40008 1700945797
40009 1700945798
40004 1700945799
40012 1700945800
40006 1700945801
40010 1700945802
40007 1700945803
40013 1700945804
40015 1700945805
40004 1700945806
40009 1700945807
40005 1700945808
40015 1700945809
40010 1700945810
40013 1700945811
40008 1700945812
40010 1700945813
40003 1700945814
40010 1700945815
40009 1700945816
40004 1700945817
40010 1700945818
40011 1700945819
40005 1700945820
40015 1700945822
40013 1700945823
40005 1700945824
40015 1700945825
40007 1700945826
40006 1700945827
40007 1700945828
40012 1700945829
40014 1700945830
40012 1700945831
40015 1700945832
40004 1700945833
40005 1700945834
40008 1700945835
40012 1700945836
40010 1700945837
40010 1700945838
40006 1700945839
40006 1700945840
40008 1700945841
40008 1700945842
40007 1700945843
40019 1700945844
40009 1700945845
40004 1700945846
1320 1700945846
40011 1700945847
40011 1700945848
40015 1700945849
40007 1700945850
440 1700945851
40010 1700945851
40010 1700945852
40009 1700945853
40006 1700945854
40011 1700945855
40006 1700945856
40008 1700945857
40003 1700945858
40007 1700945859
40003 1700945860
40012 1700945861
40004 1700945862
40008 1700945863
40005 1700945864
40010 1700945865
40007 1700945866
40010 1700945867
40005 1700945868
40008 1700945869
40016 1700945870
40008 1700945871
40009 1700945872
40005 1700945873
40007 1700945874
40010 1700945875
40013 1700945876
40015 1700945877
40008 1700945878
1220 1700945878
40007 1700945879
40007 1700945880
40010 1700945881
40010 1700945882
40003 1700945883
1040 1700945883
40009 1700945884
40006 1700945885
40008 1700945886
40008 1700945887
40005 1700945888
40009 1700945889
40010 1700945890
40011 1700945891
40010 1700945892
40008 1700945893
40012 1700945894
40003 1700945895
40004 1700945896
40009 1700945897
40003 1700945898
40010 1700945899
40013 1700945900
40013 1700945901
40005 1700945902
40007 1700945903
40010 1700945904
40009 1700945905
40008 1700945906
1820 1700945907
40012 1700945907
40012 1700945908
40007 1700945909
40007 1700945910
40005 1700945911
40008 1700945912
40009 1700945913
40010 1700945914
40010 1700945915
40007 1700945916
40006 1700945917
40011 1700945918
40009 1700945919
40010 1700945920
40012 1700945921
40007 1700945922
40011 1700945923
40007 1700945924
40016 1700945925
40011 1700945926
40015 1700945927
40012 1700945928
40009 1700945929
40009 1700945930
40005 1700945931
40007 1700945932
40010 1700945933
40005 1700945934
40008 1700945935
40012 1700945936
40006 1700945937
40011 1700945938
40006 1700945939
40012 1700945940
40005 1700945941
40008 1700945942
40006 1700945943
40010 1700945944
40011 1700945945
40010 1700945946
40010 1700945947
40010 1700945948
40005 1700945949
320 1700945950
40013 1700945950
1300 1700945950
40009 1700945951
40006 1700945952
40008 1700945953
40008 1700945954
40009 1700945955
40009 1700945956
40005 1700945957
40007 1700945958
40008 1700945959
40009 1700945960
40010 1700945961
40008 1700945962
40011 1700945963
40007 1700945964
40004 1700945965
40006 1700945966
40010 1700945967
40009 1700945968
40015 1700945969
40007 1700945970
40006 1700945971
40018 1700945972
40007 1700945973
40005 1700945974
280 1700945975
40009 1700945975
40011 1700945976
40010 1700945977
40011 1700945978
40008 1700945979
40017 1700945980
40011 1700945981
40004 1700945982
40007 1700945983
40011 1700945984
40006 1700945985
40009 1700945986
40007 1700945987
40007 1700945988
40012 1700945989
40005 1700945990
40007 1700945991
40005 1700945992
40016 1700945993
40011 1700945994
40009 1700945995
40009 1700945996
40012 1700945997
40008 1700945998
40012 1700945999
40005 1700946000
40009 1700946001
360 1700946002
40012 1700946002
40003 1700946003
40008 1700946004
300 1700946005
40006 1700946005
40010 1700946006
40011 1700946007
40010 1700946008
40010 1700946009
40011 1700946010
40016 1700946011
40012 1700946012
40006 1700946013
40008 1700946014
40006 1700946015
40009 1700946016
40004 1700946017
40006 1700946018
40012 1700946019
40004 1700946020
40008 1700946021
40009 1700946022
40008 1700946023
40010 1700946024
40010 1700946025
40015 1700946026
40011 1700946027
40012 1700946028
40010 1700946029
40008 1700946030
40009 1700946031
40009 1700946032
40013 1700946033
40006 1700946034
40016 1700946035
40009 1700946036
40006 1700946037
40008 1700946038
40008 1700946039
40004 1700946040
40001 1700946041
40008 1700946042
40015 1700946043
40010 1700946044
40009 1700946045
40003 1700946046
40006 1700946047
720 1700946048
40009 1700946048
40014 1700946049
40011 1700946050
40005 1700946051
40009 1700946052
40014 1700946053
40008 1700946054
40006 1700946055
40007 1700946056
40015 1700946057
40005 1700946058
40013 1700946059
40008 1700946060
40009 1700946061
40002 1700946062
4780 1700946063
40013 1700946063
40010 1700946064
40005 1700946065
40009 1700946066
40012 1700946067
40007 1700946068
40011 1700946069
40004 1700946070
40010 1700946071
40011 1700946072
40010 1700946073
40010 1700946074
40008 1700946075
40012 1700946076
40007 1700946077
40008 1700946078
40008 1700946079
40009 1700946080
40010 1700946081
40004 1700946082
40016 1700946083
40010 1700946084
40009 1700946085
40012 1700946086
40008 1700946087
40015 1700946088
40005 1700946089
40009 1700946090
40005 1700946091
40005 1700946092
40007 1700946093
40008 1700946094
40004 1700946095
40008 1700946096
40008 1700946097
40007 1700946098
40007 1700946099
40016 1700946100
40009 1700946101
40010 1700946102
40009 1700946103
40008 1700946105
40010 1700946106
40007 1700946107
40010 1700946108
40009 1700946109
40011 1700946110
40013 1700946111
40006 1700946112
40007 1700946113
40007 1700946114
40008 1700946115
40012 1700946116
40002 1700946117
40013 1700946118
40009 1700946119
40015 1700946120
40006 1700946121
40010 1700946122
40006 1700946123
40007 1700946124
40008 1700946125
40009 1700946126
40010 1700946127
40009 1700946128
40003 1700946129
40011 1700946130
40003 1700946131
40011 1700946132
40011 1700946133
40008 1700946134
40005 1700946135
40006 1700946136
40009 1700946137
40007 1700946138
40008 1700946139
40016 1700946140
40012 1700946141
40007 1700946142
40012 1700946143
40010 1700946144
40007 1700946145
40009 1700946146
40009 1700946147
40009 1700946148
40010 1700946149
40007 1700946150
40013 1700946151
40014 1700946152
40004 1700946153
40006 1700946154
40010 1700946155
40005 1700946156
40007 1700946157
40010 1700946158
40014 1700946159
40008 1700946160
40010 1700946161
40005 1700946162
40007 1700946163
